tweet_id,created_at,engagement_weight,sentiment_score,sentiment_label
1978128369486307649,2025-10-14T15:58:49+00:00,0.7825,0.0,null
1978128371847413803,2025-10-14T15:58:50+00:00,1.0445,0.0,null
1978128383352393764,2025-10-14T15:58:53+00:00,1.788,0.0,null
1978128390159732969,2025-10-14T15:58:54+00:00,1.6414,0.0,null
1978128405024460957,2025-10-14T15:58:58+00:00,1.1684,0.0,null
1978128415795347871,2025-10-14T15:59:00+00:00,1.3639,0.0,null
1978128432350269796,2025-10-14T15:59:04+00:00,0.6769,0.0,null
1978128456639488119,2025-10-14T15:59:10+00:00,0.713,0.0,null
1978128478030508293,2025-10-14T15:59:15+00:00,1.0451,0.0,null
1978128508258767086,2025-10-14T15:59:22+00:00,1.7286,0.0,null
1978128523651858802,2025-10-14T15:59:26+00:00,0.9796,0.0,null
1978128551812460631,2025-10-14T15:59:33+00:00,1.7268,0.0,null
1978128576760143900,2025-10-14T15:59:39+00:00,0.6149,0.0,null
1978128598365028681,2025-10-14T15:59:44+00:00,0.9252,0.0,null
1978128618673844696,2025-10-14T15:59:49+00:00,0.5824,0.0,null
1978128622830456929,2025-10-14T15:59:50+00:00,1.5165,0.0,null
1978188296766251347,2025-10-14T19:56:57+00:00,2.365,0.0,null
1978188327624007725,2025-10-14T19:57:04+00:00,0.8056,0.0,null
1978188388353331654,2025-10-14T19:57:19+00:00,1.7773,0.0,null
1978188464974884868,2025-10-14T19:57:37+00:00,0.9224,0.0,null
1978188485077917948,2025-10-14T19:57:42+00:00,1.0,0.0,null
1978188493034553609,2025-10-14T19:57:44+00:00,0.8502,0.0,null
1978188537439617400,2025-10-14T19:57:54+00:00,1.2502,0.0,null
1978188543257416145,2025-10-14T19:57:56+00:00,0.6443,0.0,null
1978188589919007079,2025-10-14T19:58:07+00:00,1.3711,0.0,null
1978188639600324772,2025-10-14T19:58:19+00:00,1.2378,0.0,null
1978188651327524967,2025-10-14T19:58:22+00:00,1.1363,0.0,null
1978188672236224706,2025-10-14T19:58:27+00:00,0.5334,0.0,null
1978188675323462090,2025-10-14T19:58:27+00:00,1.2824,0.0,null
1978188726585966986,2025-10-14T19:58:40+00:00,0.5011,0.0,null
1978188786476404796,2025-10-14T19:58:54+00:00,0.6309,0.0,null
1978188811340320892,2025-10-14T19:59:00+00:00,0.7461,0.0,null
1978188827010187367,2025-10-14T19:59:03+00:00,0.9982,0.0,null
1978188842168361341,2025-10-14T19:59:07+00:00,0.9522,0.0,null
1978188888767369678,2025-10-14T19:59:18+00:00,1.0538,0.0,null
1978188948322087382,2025-10-14T19:59:32+00:00,1.1223,0.0,null
1978247586336198976,2025-10-14T23:52:33+00:00,0.644,0.0,null
1978247768054399402,2025-10-14T23:53:16+00:00,0.9085,0.0,null
1978247973780804085,2025-10-14T23:54:05+00:00,1.0091,0.0,null
1978248001744200082,2025-10-14T23:54:12+00:00,0.6774,0.0,null
1978248078185652575,2025-10-14T23:54:30+00:00,0.8463,0.0,null
1978248240026829210,2025-10-14T23:55:09+00:00,0.6688,0.0,null
1978248243466182816,2025-10-14T23:55:09+00:00,1.0581,0.0,null
1978248267709161657,2025-10-14T23:55:15+00:00,1.0782,0.0,null
1978248394360398147,2025-10-14T23:55:45+00:00,0.9221,0.0,null
1978248407908032751,2025-10-14T23:55:49+00:00,1.5207,0.0,null
1978248730810699934,2025-10-14T23:57:06+00:00,0.6167,0.0,null
1978248762897076678,2025-10-14T23:57:13+00:00,0.7562,0.0,null
1978248770329403670,2025-10-14T23:57:15+00:00,1.2428,0.0,null
1978248835018506384,2025-10-14T23:57:31+00:00,1.8801,0.0,null
1978248935169831003,2025-10-14T23:57:54+00:00,0.7068,0.0,null
1978249163587662046,2025-10-14T23:58:49+00:00,1.5561,0.0,null
1978249173997621701,2025-10-14T23:58:51+00:00,1.5041,0.0,null
1978249239760187619,2025-10-14T23:59:07+00:00,1.0681,0.0,null
1978249273939743029,2025-10-14T23:59:15+00:00,0.4975,0.0,null
1978249363907580322,2025-10-14T23:59:37+00:00,0.9236,0.0,null
1978308888903536691,2025-10-15T03:56:08+00:00,0.6964,0.0,null
1978308889280950644,2025-10-15T03:56:09+00:00,0.9275,0.0,null
1978309116394176907,2025-10-15T03:57:03+00:00,0.6572,0.0,null
1978309197373804622,2025-10-15T03:57:22+00:00,0.8251,0.0,null
1978309216592146622,2025-10-15T03:57:27+00:00,1.1644,0.0,null
1978309296614989931,2025-10-15T03:57:46+00:00,0.6972,0.0,null
1978309315002839043,2025-10-15T03:57:50+00:00,0.7084,0.0,null
1978309355360686315,2025-10-15T03:58:00+00:00,0.5604,0.0,null
1978309368551518653,2025-10-15T03:58:03+00:00,0.9265,0.0,null
1978309441880461343,2025-10-15T03:58:20+00:00,1.9591,0.0,null
1978309465033023763,2025-10-15T03:58:26+00:00,1.1578,0.0,null
1978309475317535079,2025-10-15T03:58:28+00:00,1.5056,0.0,null
1978309509362647056,2025-10-15T03:58:36+00:00,0.8198,0.0,null
1978309534486790529,2025-10-15T03:58:42+00:00,1.0621,0.0,null
1978309537774944371,2025-10-15T03:58:43+00:00,0.3775,0.0,null
1978309536235856338,2025-10-15T03:58:43+00:00,1.0816,0.0,null
1978309573544181796,2025-10-15T03:58:52+00:00,0.9291,0.0,null
1978309600399999324,2025-10-15T03:58:58+00:00,0.6063,0.0,null
1978309609266778403,2025-10-15T03:59:00+00:00,1.9818,0.0,null
1978309741735535035,2025-10-15T03:59:32+00:00,0.4994,0.0,null
1978369699705389158,2025-10-15T07:57:47+00:00,1.4738,0.0,null
1978369711218827610,2025-10-15T07:57:50+00:00,0.7694,0.0,null
1978369743699513582,2025-10-15T07:57:57+00:00,1.4224,0.0,null
1978369829301088291,2025-10-15T07:58:18+00:00,1.0812,0.0,null
1978369841196146945,2025-10-15T07:58:21+00:00,1.258,0.0,null
1978369853422522536,2025-10-15T07:58:24+00:00,1.7922,0.0,null
1978369861748179190,2025-10-15T07:58:26+00:00,0.7377,0.0,null
1978369893901676865,2025-10-15T07:58:33+00:00,1.1302,0.0,null
1978369975074308343,2025-10-15T07:58:53+00:00,1.4187,0.0,null
1978369990530056642,2025-10-15T07:58:56+00:00,1.5239,0.0,null
1978370019076575238,2025-10-15T07:59:03+00:00,1.4267,0.0,null
1978370021543014583,2025-10-15T07:59:04+00:00,0.9833,0.0,null
1978370029893587135,2025-10-15T07:59:06+00:00,1.0997,0.0,null
1978370101251391671,2025-10-15T07:59:23+00:00,1.2265,0.0,null
1978370192687219030,2025-10-15T07:59:44+00:00,1.3755,0.0,null
1978370207946027378,2025-10-15T07:59:48+00:00,0.7018,0.0,null
1978370215583846659,2025-10-15T07:59:50+00:00,0.6728,0.0,null
1978370238602244258,2025-10-15T07:59:55+00:00,0.7652,0.0,null
1978370245547937811,2025-10-15T07:59:57+00:00,1.1639,0.0,null
1978370254477656347,2025-10-15T07:59:59+00:00,1.1646,0.0,null
1978430080347955513,2025-10-15T11:57:43+00:00,0.9141,0.0,null
1978430138439135604,2025-10-15T11:57:57+00:00,0.6956,0.0,null
1978430151450075612,2025-10-15T11:58:00+00:00,0.8442,0.0,null
1978430165169680713,2025-10-15T11:58:03+00:00,1.114,0.0,null
1978430203350147211,2025-10-15T11:58:12+00:00,0.8624,0.0,null
1978430243472851426,2025-10-15T11:58:22+00:00,0.8959,0.0,null
1978430312477561072,2025-10-15T11:58:38+00:00,1.1037,0.0,null
1978430323663708180,2025-10-15T11:58:41+00:00,0.8887,0.0,null
1978430340709445886,2025-10-15T11:58:45+00:00,1.1598,0.0,null
1978430388637696482,2025-10-15T11:58:56+00:00,0.4482,0.0,null
1978430397101887900,2025-10-15T11:58:58+00:00,1.5595,0.0,null
1978430413396746487,2025-10-15T11:59:02+00:00,1.599,0.0,null
1978430493033988430,2025-10-15T11:59:21+00:00,0.7505,0.0,null
1978430502534074693,2025-10-15T11:59:23+00:00,1.7771,0.0,null
1978430522222133643,2025-10-15T11:59:28+00:00,1.7447,0.0,null
1978430550105866488,2025-10-15T11:59:35+00:00,1.7915,0.0,null
1978430553314443437,2025-10-15T11:59:36+00:00,1.1295,0.0,null
1978430614341616040,2025-10-15T11:59:50+00:00,1.1245,0.0,null
1978430614928789663,2025-10-15T11:59:50+00:00,0.9382,0.0,null
1978430621929091558,2025-10-15T11:59:52+00:00,0.5033,0.0,null
1978490432913862807,2025-10-15T15:57:32+00:00,0.8167,0.0,null
1978490433324933551,2025-10-15T15:57:32+00:00,0.8972,0.0,null
1978490438089683070,2025-10-15T15:57:33+00:00,1.4313,0.0,null
1978490447585484916,2025-10-15T15:57:35+00:00,0.746,0.0,null
1978490589017457041,2025-10-15T15:58:09+00:00,0.8811,0.0,null
1978490606025367853,2025-10-15T15:58:13+00:00,0.9623,0.0,null
1978490621556887736,2025-10-15T15:58:17+00:00,0.7243,0.0,null
1978490707925942783,2025-10-15T15:58:38+00:00,0.9438,0.0,null
1978490718294290526,2025-10-15T15:58:40+00:00,1.2115,0.0,null
1978490753375494621,2025-10-15T15:58:48+00:00,0.6913,0.0,null
1978490755510358414,2025-10-15T15:58:49+00:00,0.9828,0.0,null
1978490797235527826,2025-10-15T15:58:59+00:00,1.1392,0.0,null
1978490852289937682,2025-10-15T15:59:12+00:00,0.9921,0.0,null
1978490854646898987,2025-10-15T15:59:12+00:00,1.1821,0.0,null
1978490905586704761,2025-10-15T15:59:25+00:00,0.9239,0.0,null
1978490906199077312,2025-10-15T15:59:25+00:00,1.2307,0.0,null
1978490919465672932,2025-10-15T15:59:28+00:00,0.6988,0.0,null
1978490926826676546,2025-10-15T15:59:30+00:00,0.8641,0.0,null
1978490952932069812,2025-10-15T15:59:36+00:00,1.5214,0.0,null
1978491051674366061,2025-10-15T15:59:59+00:00,0.4237,0.0,null
1978550972851880294,2025-10-15T19:58:06+00:00,0.9341,0.0,null
1978550980439380393,2025-10-15T19:58:08+00:00,0.7118,0.0,null
1978551013591191555,2025-10-15T19:58:15+00:00,1.4624,0.0,null
1978551013691834682,2025-10-15T19:58:16+00:00,2.3687,0.0,null
1978551034294481398,2025-10-15T19:58:20+00:00,1.083,0.0,null
1978551041021952434,2025-10-15T19:58:22+00:00,1.0899,0.0,null
1978551061838447017,2025-10-15T19:58:27+00:00,1.424,0.0,null
1978551089357111369,2025-10-15T19:58:34+00:00,1.1331,0.0,null
1978551098009960593,2025-10-15T19:58:36+00:00,1.1167,0.0,null
1978551105920409803,2025-10-15T19:58:38+00:00,0.6991,0.0,null
1978551129739862368,2025-10-15T19:58:43+00:00,1.2101,0.0,null
1978551203865759976,2025-10-15T19:59:01+00:00,1.7024,0.0,null
1978551235155255621,2025-10-15T19:59:08+00:00,0.7189,0.0,null
1978551244039074017,2025-10-15T19:59:10+00:00,0.5849,0.0,null
1978551265576534153,2025-10-15T19:59:16+00:00,2.0325,0.0,null
1978551272509669878,2025-10-15T19:59:17+00:00,0.5731,0.0,null
1978551288901108224,2025-10-15T19:59:21+00:00,1.4573,0.0,null
1978551306483843538,2025-10-15T19:59:25+00:00,2.279,0.0,null
1978551314859565329,2025-10-15T19:59:27+00:00,0.8532,0.0,null
1978551325450260555,2025-10-15T19:59:30+00:00,0.5476,0.0,null
1978610554429468850,2025-10-15T23:54:51+00:00,0.9328,0.0,null
1978610604672684041,2025-10-15T23:55:03+00:00,1.4501,0.0,null
1978610629393957221,2025-10-15T23:55:09+00:00,1.5122,0.0,null
1978610629503017186,2025-10-15T23:55:09+00:00,1.039,0.0,null
1978610659408363535,2025-10-15T23:55:16+00:00,0.9845,0.0,null
1978610662260576507,2025-10-15T23:55:17+00:00,0.6535,0.0,null
1978610959544422715,2025-10-15T23:56:28+00:00,0.8225,0.0,null
1978610999226667062,2025-10-15T23:56:37+00:00,0.9666,0.0,null
1978611108253515967,2025-10-15T23:57:03+00:00,0.6888,0.0,null
1978611195654373545,2025-10-15T23:57:24+00:00,1.4147,0.0,null
1978611213819891743,2025-10-15T23:57:28+00:00,0.9408,0.0,null
1978611314755805313,2025-10-15T23:57:52+00:00,0.4043,0.0,null
1978611330245329316,2025-10-15T23:57:56+00:00,1.282,0.0,null
1978611343314886685,2025-10-15T23:57:59+00:00,0.6761,0.0,null
1978611475741610013,2025-10-15T23:58:31+00:00,1.0083,0.0,null
1978611478618919311,2025-10-15T23:58:31+00:00,1.4577,0.0,null
1978611583275155776,2025-10-15T23:58:56+00:00,0.4648,0.0,null
1978611646995054820,2025-10-15T23:59:12+00:00,0.731,0.0,null
1978611721540411751,2025-10-15T23:59:29+00:00,0.9734,0.0,null
1978611795934765302,2025-10-15T23:59:47+00:00,1.1014,0.0,null
1978670616824709160,2025-10-16T03:53:31+00:00,0.9194,0.0,null
1978670792339550579,2025-10-16T03:54:13+00:00,0.7046,0.0,null
1978670871691866140,2025-10-16T03:54:32+00:00,1.009,0.0,null
1978670895913676814,2025-10-16T03:54:38+00:00,0.6192,0.0,null
1978670988553224543,2025-10-16T03:55:00+00:00,1.1636,0.0,null
1978671152118538596,2025-10-16T03:55:39+00:00,1.1937,0.0,null
1978671199203778625,2025-10-16T03:55:50+00:00,1.0397,0.0,null
1978671240652197999,2025-10-16T03:56:00+00:00,0.6693,0.0,null
1978671410340823347,2025-10-16T03:56:40+00:00,1.1959,0.0,null
1978671412089946137,2025-10-16T03:56:41+00:00,1.2181,0.0,null
1978671413604036843,2025-10-16T03:56:41+00:00,1.1857,0.0,null
1978671514950963527,2025-10-16T03:57:05+00:00,0.7309,0.0,null
1978671555161833612,2025-10-16T03:57:15+00:00,0.6528,0.0,null
1978671568239690231,2025-10-16T03:57:18+00:00,0.7879,0.0,null
1978671590507233689,2025-10-16T03:57:23+00:00,1.1018,0.0,null
1978671635386229001,2025-10-16T03:57:34+00:00,1.3917,0.0,null
1978671821604970721,2025-10-16T03:58:18+00:00,0.9393,0.0,null
1978672025406181540,2025-10-16T03:59:07+00:00,0.6541,0.0,null
1978672171980378477,2025-10-16T03:59:42+00:00,1.7608,0.0,null
1978672184777457985,2025-10-16T03:59:45+00:00,1.5331,0.0,null
1978732466463494475,2025-10-16T07:59:17+00:00,0.5192,0.0,null
1978732467956896226,2025-10-16T07:59:18+00:00,1.9709,0.0,null
1978732488752042334,2025-10-16T07:59:23+00:00,0.537,0.0,null
1978732501934731364,2025-10-16T07:59:26+00:00,0.675,0.0,null
1978732518485467448,2025-10-16T07:59:30+00:00,1.3309,0.0,null
1978732521211703713,2025-10-16T07:59:30+00:00,0.4984,0.0,null
1978732534763573287,2025-10-16T07:59:34+00:00,1.1752,0.0,null
1978732537707966799,2025-10-16T07:59:34+00:00,1.2818,0.0,null
1978732543928316371,2025-10-16T07:59:36+00:00,0.3874,0.0,null
1978732544037113865,2025-10-16T07:59:36+00:00,0.4272,0.0,null
1978732549066072262,2025-10-16T07:59:37+00:00,0.6957,0.0,null
1978732548386619655,2025-10-16T07:59:37+00:00,0.462,0.0,null
1978732562395652204,2025-10-16T07:59:40+00:00,1.2997,0.0,null
1978732567047147632,2025-10-16T07:59:41+00:00,0.3958,0.0,null
1978732573481128385,2025-10-16T07:59:43+00:00,0.4999,0.0,null
1978732589251805312,2025-10-16T07:59:47+00:00,0.3673,0.0,null
1978732594792669233,2025-10-16T07:59:48+00:00,0.4638,0.0,null
1978732619270344987,2025-10-16T07:59:54+00:00,0.4638,0.0,null
1978732631027048670,2025-10-16T07:59:56+00:00,1.5338,0.0,null
1978732640346779706,2025-10-16T07:59:59+00:00,0.4673,0.0,null
1978792531459764571,2025-10-16T11:57:58+00:00,0.7876,0.0,null
1978792548677136874,2025-10-16T11:58:02+00:00,1.14,0.0,null
1978792577567519033,2025-10-16T11:58:09+00:00,1.1899,0.0,null
1978792586354524507,2025-10-16T11:58:11+00:00,0.7661,0.0,null
1978792674493943962,2025-10-16T11:58:32+00:00,0.6929,0.0,null
1978792687869501727,2025-10-16T11:58:35+00:00,0.888,0.0,null
1978792751832461432,2025-10-16T11:58:50+00:00,1.9446,0.0,null
1978792766588215522,2025-10-16T11:58:54+00:00,0.6857,0.0,null
1978792776532684845,2025-10-16T11:58:56+00:00,1.3515,0.0,null
1978792783373586927,2025-10-16T11:58:58+00:00,1.1989,0.0,null
1978792800805355826,2025-10-16T11:59:02+00:00,0.8529,0.0,null
1978792835488088135,2025-10-16T11:59:10+00:00,0.7973,0.0,null
1978792832832885170,2025-10-16T11:59:10+00:00,0.6912,0.0,null
1978792840248381746,2025-10-16T11:59:11+00:00,1.3596,0.0,null
1978792899815805330,2025-10-16T11:59:26+00:00,1.1838,0.0,null
1978792919696879701,2025-10-16T11:59:30+00:00,0.6838,0.0,null
1978792927267541422,2025-10-16T11:59:32+00:00,0.5815,0.0,null
1978792977804734721,2025-10-16T11:59:44+00:00,1.1525,0.0,null
1978793005105418251,2025-10-16T11:59:51+00:00,2.2484,0.0,null
1978793008137965821,2025-10-16T11:59:51+00:00,0.6198,0.0,null
1978853117014818962,2025-10-16T15:58:43+00:00,0.6594,0.0,null
1978853139492098425,2025-10-16T15:58:48+00:00,1.0097,0.0,null
1978853173994340616,2025-10-16T15:58:56+00:00,1.3357,0.0,null
1978853190754783622,2025-10-16T15:59:00+00:00,0.5495,0.0,null
1978853199143477567,2025-10-16T15:59:02+00:00,1.0554,0.0,null
1978853202113040840,2025-10-16T15:59:03+00:00,0.7174,0.0,null
1978853211319537962,2025-10-16T15:59:05+00:00,0.7648,0.0,null
1978853219640951020,2025-10-16T15:59:07+00:00,1.4045,0.0,null
1978853232802742557,2025-10-16T15:59:10+00:00,1.2516,0.0,null
1978853241954640321,2025-10-16T15:59:12+00:00,0.6659,0.0,null
1978853252822151275,2025-10-16T15:59:15+00:00,0.9084,0.0,null
1978853284510077367,2025-10-16T15:59:23+00:00,0.7123,0.0,null
1978853290528907523,2025-10-16T15:59:24+00:00,0.7457,0.0,null
1978853305687081370,2025-10-16T15:59:28+00:00,0.7491,0.0,null
1978853311018131859,2025-10-16T15:59:29+00:00,0.7653,0.0,null
1978853346640302348,2025-10-16T15:59:37+00:00,1.1374,0.0,null
1978853367196565527,2025-10-16T15:59:42+00:00,1.4095,0.0,null
1978853396258914645,2025-10-16T15:59:49+00:00,0.6912,0.0,null
1978853413291954590,2025-10-16T15:59:53+00:00,0.6424,0.0,null
1978853426218901766,2025-10-16T15:59:56+00:00,2.3067,0.0,null
1978913268849688861,2025-10-16T19:57:44+00:00,1.5453,0.0,null
1978913296238497970,2025-10-16T19:57:50+00:00,1.0502,0.0,null
1978913309752504486,2025-10-16T19:57:54+00:00,0.5854,0.0,null
1978913363808686245,2025-10-16T19:58:07+00:00,1.1064,0.0,null
1978913376333152621,2025-10-16T19:58:10+00:00,2.2814,0.0,null
1978913383048003703,2025-10-16T19:58:11+00:00,1.0597,0.0,null
1978913385828782216,2025-10-16T19:58:12+00:00,1.5006,0.0,null
1978913399367962685,2025-10-16T19:58:15+00:00,1.0282,0.0,null
1978913413108568548,2025-10-16T19:58:18+00:00,1.0927,0.0,null
1978913425129640245,2025-10-16T19:58:21+00:00,1.3995,0.0,null
1978913491932090399,2025-10-16T19:58:37+00:00,1.2355,0.0,null
1978913539701248211,2025-10-16T19:58:48+00:00,0.7391,0.0,null
1978913543018746011,2025-10-16T19:58:49+00:00,1.0108,0.0,null
1978913554435838467,2025-10-16T19:58:52+00:00,0.5487,0.0,null
1978913581849628945,2025-10-16T19:58:59+00:00,0.8358,0.0,null
1978913637168292077,2025-10-16T19:59:12+00:00,2.0169,0.0,null
1978913695959859555,2025-10-16T19:59:26+00:00,0.9648,0.0,null
1978913732467061011,2025-10-16T19:59:34+00:00,0.9634,0.0,null
1978913765635629516,2025-10-16T19:59:42+00:00,0.935,0.0,null
1978913831289049163,2025-10-16T19:59:58+00:00,1.779,0.0,null
1978972727051526373,2025-10-16T23:54:00+00:00,1.652,0.0,null
1978972783175495914,2025-10-16T23:54:13+00:00,1.0668,0.0,null
1978972901962379374,2025-10-16T23:54:42+00:00,0.7456,0.0,null
1978973132460376143,2025-10-16T23:55:36+00:00,0.84,0.0,null
1978973173828682042,2025-10-16T23:55:46+00:00,2.0152,0.0,null
1978973179226755353,2025-10-16T23:55:48+00:00,0.6125,0.0,null
1978973219777335797,2025-10-16T23:55:57+00:00,0.6716,0.0,null
1978973358084755881,2025-10-16T23:56:30+00:00,1.6631,0.0,null
1978973408743272588,2025-10-16T23:56:42+00:00,2.1356,0.0,null
1978973406004670836,2025-10-16T23:56:42+00:00,1.7055,0.0,null
1978973454738296978,2025-10-16T23:56:53+00:00,1.1864,0.0,null
1978973477563400585,2025-10-16T23:56:59+00:00,0.7639,0.0,null
1978973599894478998,2025-10-16T23:57:28+00:00,0.8844,0.0,null
1978973665157882129,2025-10-16T23:57:43+00:00,1.6729,0.0,null
1978973712855540205,2025-10-16T23:57:55+00:00,0.951,0.0,null
1978973727149953340,2025-10-16T23:57:58+00:00,0.6827,0.0,null
1978973725912351179,2025-10-16T23:57:58+00:00,1.7313,0.0,null
1978973991244288401,2025-10-16T23:59:01+00:00,0.8113,0.0,null
1978974110203154582,2025-10-16T23:59:30+00:00,1.0016,0.0,null
1978974160299647022,2025-10-16T23:59:42+00:00,0.7662,0.0,null
1979033488675225925,2025-10-17T03:55:27+00:00,0.8712,0.0,null
1979033553389121629,2025-10-17T03:55:42+00:00,0.7235,0.0,null
1979033665674805713,2025-10-17T03:56:09+00:00,1.1318,0.0,null
1979033763410551090,2025-10-17T03:56:32+00:00,0.7618,0.0,null
1979033763947647265,2025-10-17T03:56:32+00:00,1.1374,0.0,null
1979033824010080270,2025-10-17T03:56:46+00:00,0.9111,0.0,null
1979033931820273787,2025-10-17T03:57:12+00:00,2.3448,0.0,null
1979033960735723541,2025-10-17T03:57:19+00:00,2.16,0.0,null
1979034036807897506,2025-10-17T03:57:37+00:00,1.8743,0.0,null
1979034037340569997,2025-10-17T03:57:37+00:00,0.6795,0.0,null
1979034074326151450,2025-10-17T03:57:46+00:00,1.6338,0.0,null
1979034102918439318,2025-10-17T03:57:53+00:00,1.417,0.0,null
1979034131267817611,2025-10-17T03:58:00+00:00,1.3255,0.0,null
1979034224943341723,2025-10-17T03:58:22+00:00,1.3597,0.0,null
1979034250809585995,2025-10-17T03:58:28+00:00,0.6226,0.0,null
1979034336855834908,2025-10-17T03:58:49+00:00,2.4189,0.0,null
1979034529563099589,2025-10-17T03:59:35+00:00,1.1728,0.0,null
1979034544096342279,2025-10-17T03:59:38+00:00,0.5316,0.0,null
1979034549846708349,2025-10-17T03:59:40+00:00,1.1557,0.0,null
1979034620697153604,2025-10-17T03:59:56+00:00,0.7,0.0,null
1979094689153188224,2025-10-17T07:58:38+00:00,0.6972,0.0,null
1979094754370474000,2025-10-17T07:58:53+00:00,1.1661,0.0,null
1979094775870484759,2025-10-17T07:58:59+00:00,0.5375,0.0,null
1979094781390393835,2025-10-17T07:59:00+00:00,2.4065,0.0,null
1979094801711759591,2025-10-17T07:59:05+00:00,1.4441,0.0,null
1979094817838895266,2025-10-17T07:59:09+00:00,0.5653,0.0,null
1979094827477159992,2025-10-17T07:59:11+00:00,1.101,0.0,null
1979094837677678650,2025-10-17T07:59:13+00:00,0.8587,0.0,null
1979094841775526238,2025-10-17T07:59:14+00:00,1.0639,0.0,null
1979094868354838687,2025-10-17T07:59:21+00:00,0.9766,0.0,null
1979094891725488553,2025-10-17T07:59:26+00:00,0.6041,0.0,null
1979094897773711640,2025-10-17T07:59:28+00:00,0.7318,0.0,null
1979094898839069021,2025-10-17T07:59:28+00:00,1.4866,0.0,null
1979094935337885732,2025-10-17T07:59:37+00:00,0.9693,0.0,null
1979094937267216452,2025-10-17T07:59:37+00:00,1.3888,0.0,null
1979094945148342284,2025-10-17T07:59:39+00:00,0.6713,0.0,null
1979094975670296992,2025-10-17T07:59:46+00:00,1.0506,0.0,null
1979094977515814990,2025-10-17T07:59:47+00:00,1.3141,0.0,null
1979094997979865356,2025-10-17T07:59:51+00:00,1.1951,0.0,null
1979095013129621548,2025-10-17T07:59:55+00:00,1.0396,0.0,null
1979155038946890207,2025-10-17T11:58:26+00:00,0.865,0.0,null
1979155094051381395,2025-10-17T11:58:40+00:00,0.9276,0.0,null
1979155118617420070,2025-10-17T11:58:45+00:00,0.5293,0.0,null
1979155123830964570,2025-10-17T11:58:47+00:00,0.8034,0.0,null
1979155126322389306,2025-10-17T11:58:47+00:00,0.6483,0.0,null
1979155143649001575,2025-10-17T11:58:51+00:00,0.7212,0.0,null
1979155150733267035,2025-10-17T11:58:53+00:00,1.8292,0.0,null
1979155150779326587,2025-10-17T11:58:53+00:00,0.6291,0.0,null
1979155176302035099,2025-10-17T11:58:59+00:00,1.0345,0.0,null
1979155173793509715,2025-10-17T11:58:59+00:00,0.7927,0.0,null
1979155186666082507,2025-10-17T11:59:02+00:00,0.82,0.0,null
1979155200167305708,2025-10-17T11:59:05+00:00,0.7323,0.0,null
1979155207884779541,2025-10-17T11:59:07+00:00,0.6199,0.0,null
1979155215174541636,2025-10-17T11:59:08+00:00,1.3522,0.0,null
1979155219322741023,2025-10-17T11:59:09+00:00,1.2109,0.0,null
1979155284414136728,2025-10-17T11:59:25+00:00,1.5896,0.0,null
1979155286498619521,2025-10-17T11:59:25+00:00,0.5495,0.0,null
1979155288671555643,2025-10-17T11:59:26+00:00,0.7659,0.0,null
1979155311425409400,2025-10-17T11:59:31+00:00,1.1902,0.0,null
1979155382095483003,2025-10-17T11:59:48+00:00,1.8875,0.0,null
1979215169533178326,2025-10-17T15:57:23+00:00,1.7596,0.0,null
1979215185182150729,2025-10-17T15:57:26+00:00,1.2082,0.0,null
1979215190202663339,2025-10-17T15:57:28+00:00,1.4101,0.0,null
1979215197546946954,2025-10-17T15:57:29+00:00,0.8145,0.0,null
1979215256921555047,2025-10-17T15:57:43+00:00,2.1749,0.0,null
1979215271870288356,2025-10-17T15:57:47+00:00,0.9921,0.0,null
1979215334448992699,2025-10-17T15:58:02+00:00,1.4061,0.0,null
1979215378090701250,2025-10-17T15:58:12+00:00,1.4556,0.0,null
1979215411280253418,2025-10-17T15:58:20+00:00,1.9878,0.0,null
1979215454959706522,2025-10-17T15:58:31+00:00,1.988,0.0,null
1979215489554383061,2025-10-17T15:58:39+00:00,1.6199,0.0,null
1979215594978218494,2025-10-17T15:59:04+00:00,0.6802,0.0,null
1979215601903001788,2025-10-17T15:59:06+00:00,0.8667,0.0,null
1979215638854820314,2025-10-17T15:59:15+00:00,0.539,0.0,null
1979215647734157628,2025-10-17T15:59:17+00:00,0.8836,0.0,null
1979215683125670218,2025-10-17T15:59:25+00:00,2.0238,0.0,null
1979215713576341736,2025-10-17T15:59:32+00:00,0.6343,0.0,null
1979215759621632110,2025-10-17T15:59:43+00:00,1.0732,0.0,null
1979215796250513813,2025-10-17T15:59:52+00:00,0.7481,0.0,null
1979215807872631110,2025-10-17T15:59:55+00:00,1.3357,0.0,null
1979275494718869663,2025-10-17T19:57:05+00:00,1.3636,0.0,null
1979275516046905843,2025-10-17T19:57:10+00:00,1.3991,0.0,null
1979275528239546518,2025-10-17T19:57:13+00:00,0.9007,0.0,null
1979275597860737450,2025-10-17T19:57:30+00:00,1.1889,0.0,null
1979275716870181177,2025-10-17T19:57:58+00:00,1.3269,0.0,null
1979275752957972747,2025-10-17T19:58:07+00:00,1.1034,0.0,null
1979275868339081299,2025-10-17T19:58:34+00:00,1.1701,0.0,null
1979275876110930292,2025-10-17T19:58:36+00:00,1.169,0.0,null
1979275894507343999,2025-10-17T19:58:41+00:00,0.4321,0.0,null
1979275908335694051,2025-10-17T19:58:44+00:00,0.9142,0.0,null
1979275914648445381,2025-10-17T19:58:45+00:00,1.0655,0.0,null
1979275994356945293,2025-10-17T19:59:04+00:00,1.4348,0.0,null
1979275997687222664,2025-10-17T19:59:05+00:00,0.8009,0.0,null
